address,latitude,longitude,name
480 S Wood Dr,35.6196,-95.9609,McDonald's
4418 S Shields Blvd,35.421,-97.50752,McDonald's
19820 Alberta St,36.51547,-84.50623,McDonald's
302 S Il Route 31,42.326015,-88.27409,McDonald's
207 Lincoln Dr,37.56399,-90.28917,SONIC Drive In
1903 N Bluff St,38.86677,-91.94391,SONIC Drive In
505 W 7th St,37.07537,-94.6439,SONIC Drive In
316 E St,39.13864,-121.59073,McDonald's
2010 Burton Ln,39.406806,-86.437117,McDonald's
1623 Main St,40.40513,-91.39253,Wendy's
1120 N Main St,36.844017,-81.501597,McDonald's
1430 Live Oak St,31.30594,-96.87568,McDonald's
102 E Trefz Dr,39.417984,-87.69309,McDonald's
3318 E Business 83,26.15322,-97.95739,McDonald's
1024 N Mission St,47.435873,-120.322573,McDonald's
902 Us Highway 68,38.64331,-83.77966,McDonald's
155 Parkway N,41.37086,-72.15436,McDonald's
1400 N Liberty St,33.10108,-82.02278,McDonald's
355 S Main St,39.526698,-84.089636,McDonald's
7085 Liberty Centre Dr,39.3722,-84.38413,McDonald's
5315 Veterans Memorial Blvd,30.00641,-90.20038,McDonald's
1545 E 5th St,37.15362,-88.71232,McDonald's
2783 S Clark St,39.14706,-91.88952,McDonald's
3507 Franklin St,41.690426,-86.894004,McDonald's
108 N Outer Rd,37.996497,-91.632136,McDonald's
400 S Trenton St,32.52545,-92.64007,McDonalds
182 S Main St,43.59586,-72.96926,McDonald's
183 Swanton Rd,44.837665,-73.080817,McDonald's
1155 S Carney Dr,42.818354,-82.505125,McDonald's
955 Rockland Rd,42.278492,-87.87174,Meatheads
306 E Three Notch St,31.308188,-86.478617,Sonic Drive-In
5805 W Broad St,37.5904,-77.5048,Sonic Drive In
1300 Main St,37.46773,-105.876,SONIC Drive In
725 Macarthur Dr,31.2946,-92.47741,Sonic Drive-In
381 Highway Z,37.82303,-92.13962,McDonald's
901 S Main St,37.636788,-91.535633,McDonald's
2918 State Road 37,38.72474,-86.4788,McDonald's
1406 N 18th St,32.52379,-92.11232,McDonald's
1401 S Baltimore St,40.18456,-92.57138,McDonald's
11038 Potranco Rd,29.43531,-98.70938,McDonald's
220 S Highway 97,36.1354,-96.11528,McDonald's
8600 W Gage Blvd,46.22777,-119.23849,SONIC Drive In
3325 Main St,40.41772,-91.40538,SONIC Drive In
520 Highway 82 E,33.45755,-90.64216,SONIC Drive In
2035 College Ave,31.53244,-87.8908,SONIC Drive In
594 Old Winnfield Rd,32.23929,-92.71044,Sonic Drive-In
1711 E Elm St,38.55429,-92.15143,SONIC Drive In
201 Sterling Run Blvd,39.038742,-83.92073,Wendy's
2501 S Madison St,40.172369,-85.381619,Wendy's
2620 W Jackson St,40.192966,-85.416889,Wendy's
1992 Declaration Dr,38.93166,-84.54565,Wendy's
1104 Highway 82 E,33.45762,-90.63505,Wendy's
525 W Broadway Ave,43.478252,-110.77098,Wendy's
31 Highway 15 S,37.55775,-83.38138,Wendy's
748 N Lake Dr,37.6771,-82.77852,Wendy's
503 Apollo Drive,40.5638,-84.17383,Waffle House
208 20th St E,31.47235,-83.50424,Wendy's
2280 W Main St,41.71128,-112.20011,Wendy's
12 Us Highway 66 E,37.94072,-86.76195,Wendy's
16 E Taft Ave,35.98833,-96.11264,McDonald's
300 E Tomichi Ave,38.54475,-106.92394,SONIC Drive In
729 E Reed Rd,33.38493,-91.04045,SONIC Drive In
12046 Highway 49,30.457777,-89.10041,SONIC Drive In
700 I 10 S Frontage Rd,30.24443,-92.10608,McDonald's
1450 8th St NW,45.84622,-92.97329,McDonald's
190 Cassidy Blvd,37.50474,-82.53548,McDonald's
3683 N Mayo Trl,37.51781,-82.56601,McDonald's
919 N Leavitt Rd,41.416894,-82.208865,Mr. Hero
24932 Aurora Rd,41.41074,-81.50282,Mr Hero
401 W Spresser St,39.55344,-89.2988,McDonald's
1001 Highway 80,32.55632,-93.61279,Sonic Drive-In
504 N Main St,32.42699,-85.6932,Burger King
14171 Highway 231 431 N,34.93102,-86.57292,Sonic Drive-In
5955 Highway 11 E,36.4255,-82.31592,McDonald's
2100 Woodward Ave,34.7416,-87.66823,Taco Bell
1201 Florence Blvd,34.81753,-87.66091,Krystal
305 S Tillotson Ave,40.191442,-85.419153,McDonald's
901 E Mcgalliard Rd,40.219023,-85.37741,McDonald's
Parcel F Lycoming Mall,41.24398,-76.82976,McDonald's
106 SE Broad St,35.841338,-86.391189,McDonald's
140 W Shawnee St,35.77115,-95.35928,McDonald's
524 E Us Highway 24,38.98972,-105.04762,McDonald's
1616 N Park Dr,35.03726,-110.69778,McDonald's
1512 S 11th St,40.66362,-95.85976,McDonald's
911 E Washington St,40.17216,-84.9658,McDonald's
103 Highway 84,31.92575,-92.65248,McDonalds
111 N Evarts St,44.75326,-108.7527,McDonald's
2901 20th Ave,32.8459,-85.18331,Wendy's
16200 SW Pacific Hwy,45.4037,-122.7966,McDonald's
1525 NE 103rd Ave,45.5337,-122.55659,McDonald's
1212 S Rock St,34.29139,-92.39887,McDonald's
6205 Youree Dr,32.4514,-93.72186,McDonald's
5849 N Market St,32.60097,-93.8428,McDonald's
1635 E Bert Kouns Industrial Loop,32.43023,-93.71407,McDonald's
815 Eastland Dr,38.54947,-92.14952,McDonald's
530 Reidville Dr,41.5397,-72.99557,McDonald's
100 Brownswitch Rd,30.31164,-89.76958,McDonald's
3414 College Ave,32.70731,-100.91853,McDonald's
1215 Front St,36.41829,-121.321465,McDonald's
9859 Middlebelt Rd,42.23347,-83.32715,Wendy's
1440 N Trenton St,32.543694,-92.63906,Wendy's
2800 Niles Ave,42.0853,-86.4856,Wendy's
1607 W Main St,37.28955,-80.08426,Wendy's
3505 20th Ave,32.836645,-85.177601,Arby's
3101 W Broadway Blvd,38.709275,-93.267314,McDonald's
1724 Meyer St,29.79398,-96.16085,McDonald's
1611 S Limit Ave,38.698257,-93.250649,McDonald's
4561 Howard Rd,37.54059,-121.26622,McDonald's
501 Westbank Expy,29.899832,-90.147153,McDonald's
1640 W Main St,37.89866,-83.2845,McDonalds
2100 8th Ct,45.346352,-122.651045,McDonald's
9083 Mac Dr,26.8962,-82.00673,McDonald's
202 Thomas Rd,32.51261,-92.15793,McDonald's
122 Valley St,34.1803,-93.0707,Wendy's
480 Bunker Lake Blvd NW,45.22357,-93.39861,Wendy's
45 Beswick Dr,43.64622,-72.33557,McDonald's
4035 Southwest Pkwy,33.857772,-98.547492,McDonald's
4810 S Broadway Ave,37.622334,-97.31362,McDonald's
411 S Broadway Ave,37.68195,-97.33592,McDonald's
28711 Euclid Ave,41.600018,-81.48298,McDonald's
417 W Main St,34.918489,-95.315354,McDonald's
674 N River St,41.26011,-75.867521,McDonald's
1105 W Rex Allen Dr,32.264629,-109.841441,McDonald's
599 Andover St,42.6902,-71.1729,McDonald's
481 Hyde Park Rd,40.61833,-79.600771,McDonald's
805 Dawsonville Hwy,34.29675,-83.85577,Chick-fil-A
1212 Egg Harbor Rd,44.8476,-87.36367,McDonald's
130 Lee Jackson Hwy,38.125477,-79.064713,McDonald's
127 Division St N,44.53595,-89.57438,McDonald's
611 W Dr Martin Luther King Jr Blvd,37.93755,-121.29564,McDonald's
1602 N Bloomington St,41.138182,-88.8358,McDonald's
801 N Davis Ave,33.758873,-90.71636,Wendy's
3640 Harrison Ave,39.15644,-84.61077,Wendy's
623 S State St,34.18941,-90.5799,Wendy's
10197 Highway 70 E,35.64077,-78.44969,Wendy's
5251 Turney Rd,41.418731,-81.606844,Wendy's
6505 Harrison Ave,39.19218,-84.659,Wendy's
441 Market St,38.136692,-78.18454,Wendy's
200 Harding Way W,40.7343,-82.7917,Wendy's
5590 Dixie Hwy,39.3331,-84.52179,White Castle
10849 Lincoln Trl,38.592848,-89.990787,White Castle
9197 Poplar Ave,35.06626,-89.75665,Wendy's
824 East 2nd Street,31.4574,-83.5267,McDonald's
3115 W Clearwater Ave,46.2123,-119.1627,Wendy's
260 Broad St,41.78032,-72.53458,Wendy's
5086 Highway 2565,38.12725,-82.62744,Wendy's
1492 US Highway 31 S,44.22749,-86.31233,Wendy's
3600 Interchange Rd,39.973114,-83.09965,Wendy's
1304 Highway 33 S,46.6924,-92.4569,Wendy's
521 N Line St,41.164925,-85.491459,Wendy's
7100 W 119th St,38.913,-94.6677,KFC
113 E Bert Kouns Industrial Loop,32.3979,-93.74854,Wendy's
140 Interstate 45 S,30.7157,-95.56694,Whataburger
5401 FM 1626 Ste 500,30.01587,-97.86232,Whataburger
2509 Trimmier Rd,31.09056,-97.73433,Whataburger
1301 S Limit Ave,38.7014,-93.2503,Wendy's
729 Hwy 361,27.82716,-97.06726,Whataburger
2554 Mount Moriah Rd,35.07929,-89.88641,Wendy's
3715 Franklin St,41.687714,-86.893891,Wendy's
930 E State St,39.33684,-82.06648,Wendy's
2 Barnum Rd,42.551933,-71.57348,Wendy's
1040 W Prospect Rd,41.8638,-80.796,Wendy's
7899 W State Route 66,37.97619,-87.39391,Wendy's
2384 Berlin Tpke,41.686435,-72.707145,Wendy's
15 Major James Clark Gordon Ave,34.88728,-85.26817,Taco Bell
208 Appleway Ave,47.7005,-116.7881,McDonald's
268 W Hanley Ave,47.7293,-116.78913,Taco Bell
181 W Prairie Ave,47.74482,-116.78951,Arby's
2626 N Government Way,47.70162,-116.78547,Jimmy John's
3904 E Mullan Ave Ste D,47.71531,-116.89515,Domino's Pizza
2300 E Historic Highway 66,35.52902,-108.70858,McDonald's
840 N Highway 666,35.53447,-108.758241,Arby's
1590 W Maloney Ave,35.52706,-108.76687,Carl's Jr.
34356 Highway 43,31.9357,-87.7394,Burger King
163 Highway 15 N,34.255882,-89.018165,Wendy's
2222 W Main St,34.255949,-88.738971,Pizza Hut
321 Highway 15 N,34.2655,-89.0202,KFC
191 Highway 15,34.2558,-89.0186,SONIC Drive In
1008 S 4th St,33.998489,-86.005381,Chick-fil-A
502 N 7th Ave,41.4145,-75.67049,Arby's
421 Marshall Dr,37.8138,-92.1416,Arby's
713 Happy Valley Rd,37.00903,-85.92107,A&W Restaurant
1476 Wagner Ave,40.125549,-84.620838,Arby's
1500 N State Route 291,38.66443,-94.367578,Arby's
2130 N Bend Rd,39.084998,-84.711389,Arby's
74 American Legion Dr,42.697462,-73.113245,Burger King
2 Lynn Ave,39.510229,-84.751315,Arby's
2935 James Sanders Blvd,37.07622,-88.68415,Arby's
455 Mayo Plaza,37.824098,-82.820317,Arby's
5324 John F Kennedy Blvd,34.804346,-92.25266,Arby's
1734 McFarland Blvd,33.239065,-87.574926,Arby's
1111 S 2nd St,41.59377,-98.91143,Arby's
3402 N University St,40.72892,-89.61232,Arby's
704 Highway 33 S,46.71273,-92.4606,Arby's
540 N Main St,41.167838,-85.484861,Arby's
414 Harkrider St,35.084757,-92.436504,Arby's
2120 6th Ave SE,34.5709,-86.97246,Arby's
6951 NW 83rd Ter,39.24591,-94.66124,Arby's
3506 W Clearwater Ave,46.2127,-119.16899,Arby's
129 Luyben Hills Rd,36.084373,-87.099827,Arby's
10267 Washington Hwy,37.68716,-77.46319,Arby's
State Rd 229 & State Rd 46 E,39.307,-85.21674,Arby's
99 Winthrop Ave,42.68871,-71.14764,Wendy's
2040 N Bell St,41.449051,-96.48314,Arby's
116 N Point Dr,39.043613,-83.922183,Arby's
57 W Center St,40.6108,-111.89306,Arctic Circle
160 W Main St,39.684956,-83.932225,Arby's
22410 W 66th St,39.00935,-94.84612,Arby's
16 Towne Center Dr,40.60853,-79.61157,Arby's
166 Western Ave,44.313155,-69.795618,Burger King
631 Hogan Rd,44.83506,-68.74158,Burger King
1049 Union St,44.816346,-68.808841,Wendy's
1716 Highway 82 E,33.40003,-91.03094,Captain D's
155 Cobb Pkwy S,33.9485,-84.51832,Arby's
105 Savanah Dr,34.85486,-92.40319,Arby's
726 E Broadway Ave,45.14129,-90.33466,Arby's
16338 N Oracle Rd,32.502841,-110.925483,Arby's
6830 Loch Raven Blvd,39.38321,-76.57834,McDonald's
1590 S Main St,42.2988,-84.0254,KFC
2295 W Stadium Blvd,42.276,-83.777917,Burger King
5375 E Court St,43.0219,-83.5986,McDonald's
40200 Van Dyke Ave,42.588751,-83.030426,Burger King
1113 E West Maple Rd,42.538186,-83.477727,Burger King
5432 Portage Rd,42.238182,-85.560202,McDonald's
3383 73rd St,42.404095,-86.2542,McDonald's
32967 Michigan Ave,42.282953,-83.364115,Wendy's
10939 Wayne Rd,42.223662,-83.385421,Burger King
2051 Washington Ave,42.080847,-86.485521,Burger King
3311 S Martin Luther King Jr Blvd,42.698599,-84.567229,Burger King
412 State Ave.,48.05217,-122.17682,Jimmy John's
2006 11th Ave,34.22666,-87.62162,McDonald's
919 Gordon Dr,42.490124,-96.398269,Arby's
2455 College Ave,31.53629,-87.8883,McDonald's
1315 S Belt Highway,39.7545,-94.8021,Taco John's
11560 Shawnee Mission Pkwy,39.0153,-94.7202,KFC
124 Rogers Rd,37.002436,-85.927007,Burger King
7425 Spout Springs Road,34.1074,-83.8729,SONIC Drive In
4-927 Kuhio Hwy.,22.0489,-159.335,Pizza Hut
149 N Lee St,33.0388,-83.9384,Captain D's Seafood
177 N Lee St,33.0392,-83.9384,Wendy's
1140 Gray Hwy,32.856462,-83.617472,Krystal
2565 E Euclid Ave,41.627312,-93.567105,Burger King
1396 7th Ave,42.0334,-91.59479,Domino's Pizza
3048 5th Ave S,42.501766,-94.15358,Culver's
2016 College St,42.51917,-92.45551,Jimmy John's
6018 University Ave,42.51356,-92.430483,Arby's
927 4th St SW,42.71717,-92.47552,Burger King
110 Knudsen Blvd Ste C,42.91602,-112.46872,Domino's Pizza
1137 N Quincy Ave,41.0173,-92.43854,Jimmy John's
1501 Blue Lakes Blvd N,42.588586,-114.460179,Jack in the Box
4501 Yellowstone Avenue,42.914735,-112.466794,Arby's
3423 Amnicola Hwy,35.0826,-85.26419,McDonald's
1973 Street Rd,40.097428,-74.946072,Taco Bell
4466 Town Center Pkwy,30.2644,-81.5284,Taco Bell
1370 Poplar Ave,35.14386,-90.014786,Jack Pirtles Chicken
15821 Pines Blvd,26.0083,-80.3587,KFC
2006 Old Spanish Trl,30.249643,-89.765215,Waffle House
208 Exchange Village Drive East,34.93779,-82.06513,Waffle House
3324 Front St,32.156883,-91.715271,Wendy's
831 Roosevelt Trl,43.841597,-70.444696,Wendy's
2910 Pines Mall Dr,34.21156,-91.967047,Wendy's
208 Rodi Rd,40.46394,-79.82416,Wendy's
550 E Main St,39.03069,-82.02126,Wendy's
505 S Deerfield Rd,40.870482,-88.66672,Wendy's
3500 North Blvd,31.278168,-92.457091,Wendy's
8 Maury River Rd,37.803328,-79.411784,Waffle House
311 Oak St,35.091673,-92.42958,Wendy's
5900 Jimmy Carter Blvd,33.9214,-84.2116,Waffle House
5365 Peachtree Industrial Blvd,33.960541,-84.210061,Waffle House
2427 Old Fort Pkwy,35.84537,-86.44183,Waffle House
4401 State Highway 42,32.431263,-94.86392,Wendy's
872 N Main St,38.4807,-77.9936,Wendy's
302 I 35 Hwy NE,32.01788,-97.09449,Wendy's
1841 N Bluff St,38.864979,-91.94387,Wendy's
1195 Parkway Dr,43.195961,-112.359548,Wendy's
2076 Carrollton Pike,36.74397,-80.77982,Wendy's
860 N Main St,40.751911,-85.167639,Wendy's
2480 S Springfield Ave,37.591125,-93.40114,Wendy's
906 N 2nd St,34.672,-88.5623,Wendy's
1701 W Ashley Rd,38.93995,-92.77463,Wendy's
543 Hennessy Way,37.0075,-86.3745,Wendy's
624 US 31 W Byp,36.98969,-86.42815,Wendy's
461 W Highway 92,36.722248,-84.1681,Wendy's
1233 W Pearce Blvd,38.81155,-90.8793,Wendy's
701 Sagamore Pkwy W,40.453125,-86.917037,Wendy's
600 N 10th Ave,43.668693,-116.680168,Wendy's
252 E State St,40.421505,-86.902948,Wendy's
150 Balsam St N,45.573171,-93.198564,Wendy's
3300 Whipple Ave NW,40.83586,-81.423962,Wendy's
2342 Grand Ave,37.1479,-94.31018,Wendy's
319 Richwood Rd,38.91548,-84.63242,Wendy's
4761 Navy Rd,35.34138,-89.90473,Wendy's
1835 Highway 1 S,33.36768,-91.04092,Wendy's
418 S Burlington Ave,40.5798,-98.3928,Wendy's
2098 N Bend Rd,39.08703,-84.71063,Wendy's
12102 Highway 49,30.4597,-89.1004,Wendy's
1640 Commerce Park Dr,42.298321,-84.028299,Wendy's
314 Highway 61 S,39.70415,-91.38847,Wendy's
306 Prospect Ave,41.755134,-72.714647,Wendy's
10940 New Haven Rd,39.2584,-84.8018,Wendy's
1980 Idaho St,40.846924,-115.74814,Wendy's
2929 Ferndale Rd,41.62568,-85.9073,Wendy's
9001 Fields Ertel Rd,39.2921,-84.31293,White Castle
513 Valley River Ctr,44.06874,-123.11056,Wetzel's Pretzels
4730 Dixie Hwy,39.34792,-84.5415,Wendy's
1859 Airport Way,64.8366,-147.755,Wendy's
3508 Lakeland Dr,32.3339,-90.1024,Wendy's
2501 S McKenzie St,30.37832,-87.68231,Wendy's
22790 Everton Ave N,45.27986,-93.00957,Wendy's
717 E National Ave,39.525035,-87.119291,Wendy's
1059 Putney Rd,42.883007,-72.557487,Wendy's
3039 Scottsville Rd,36.943619,-86.422309,White Castle
3934 Mccain Blvd,34.7907,-92.22919,Wendy's
1750 W 2700 N,41.30687,-112.02101,Wendy's
670 Old San Antonio Rd,30.08688,-97.82251,Whataburger
808 E Atlantic St,36.720203,-78.118383,Wendy's
2290 NW 46th St,44.13948,-93.25327,Wendy's
5142 College Corner Pike,39.51629,-84.75493,Wendy's
15805 Pacific Ave S,47.1129,-122.43295,Wendy's
704 Greenville Ave,38.110874,-79.073168,Wendy's
8055 North Loop,31.72904,-106.34801,Whataburger
2236 Jacksboro Hwy,32.78469,-97.3805,Whataburger
405 W Highway 80,37.145096,-84.10915,White Castle
4108 Outer Loop,38.138,-85.6854,White Castle
440 Northwest Pkwy,32.898781,-97.542931,Whataburger
170 Vaughan Ln,33.6094,-86.2805,Wendy's
3503 Court St,40.54387,-89.59892,Wendy's
195 Columbine Ct,39.45363,-108.04659,Wendy's
531 W 4th St,31.96951,-110.30512,Wendy's
1013 N 18th St,32.518866,-92.108223,Wendy's
1265 Hamilton Lebanon Rd E,39.444176,-84.38136,Wendys
704 W Broadway St,38.66986,-86.91528,Wendy's
525 Highland Springs Ave,33.92808,-116.94727,Wendy's
4340 S US Highway 41,39.4153,-87.4155,White Castle
169 Winning Colors Way,38.91843,-84.62747,White Castle
303 Main St,41.743,-72.6333,Wendy's
45 Prospect Hill Rd,41.918503,-72.60995,Wendy's
4801 E Expressway 83,26.15957,-97.88778,Whataburger
93 FM 1346,29.36778,-98.1564,Whataburger
1921 Highway 90,30.05723,-94.79657,Whataburger
6203 FM 1488 Rd,30.22279,-95.56145,Whataburger
1501 US Highway 68,38.6169,-83.8097,Wendy's
9273 Middlebelt Rd,42.2382,-83.327794,McDonald's
401 W Broward Blvd,26.1226,-80.1479,KFC
26702 Portola Pkwy,33.6789,-117.664,Del Taco
2300 Rhomberg Ave,42.530949,-90.648894,Dairy Queen
441 Main St,41.7523,-72.6406,Dairy Queen
114 Town Center Blvd,37.814266,-92.14353,Culver's
700 E McGalliard Rd,40.21934,-85.37916,Dairy Queen
344 S Mayo Trl,37.46772,-82.533,Dairy Cheer
575 N Cache St,43.48855,-110.76274,Dairy Queen
213 Bayview Ave,41.6541,-82.81519,Dairy Isle
1020 N Norma St,35.63934,-117.67823,Del Taco
102 N Sunrise Way,33.82344,-116.52778,Del Taco
2444 N Palm Canyon Dr,33.85179,-116.55036,Del Taco
995 N Main St,40.756725,-85.165264,Arby's
1200 Bypass Rd Ste 6,37.98331,-86.17659,Taco Bell
3005 Fern Valley Rd,38.15756,-85.70836,McDonald's
9487 Westport Rd,38.28666,-85.57583,KFC
706 Plaza Dr,41.617561,-87.044009,Arby's
3600 N 1st Ave,38.011371,-87.574708,Arby's
701 W Locust St,38.049149,-87.281925,McDonald's
5199 W Washington St,39.753184,-86.247614,Burger King
4131 Mountain Rd,39.1224,-76.5151,Five Guys
1534 N State Road 1,39.849325,-85.145183,Arby's
4438 Youree Dr,32.45912,-93.72224,Domino's Pizza
2245 S 9th St,38.80189,-97.6126,Chick-fil-A
2312 Palumbo Dr,38.02222,-84.45358,Subway
3505 S Main St,41.64658,-85.93509,Taco Bell
3441 S Main St,41.647144,-85.936507,Arby's
235 Wal Mart Way,38.62169,-83.78519,SONIC Drive In
6387 US Highway 90 East,29.6992,-91.1971,McDonald's
17700 National Hwy,39.651,-78.9105,McDonald's
700 S Mineral St,39.431819,-78.98669,McDonald's
1750 8th St S,44.37885,-89.81785,Taco Bell
500 E Midland Ave,38.99472,-105.04853,Taco Bell
2454 Maple Ave,39.96838,-82.00946,Taco Bell
628 N Main St,40.74614,-85.170358,Taco Bell
2460 Nashville Rd,36.95947,-86.47009,Taco Bell
1475 Parkway Dr,43.197534,-112.357556,Taco Bell
20704 Highway 365 N,34.88436,-92.38446,Taco Bell
398 Market Square Dr,38.62692,-83.79072,Taco Bell
129 N Main St,40.55747,-90.03507,Taco Bell
36900 Vine St,41.642094,-81.42338,Hardee's
2515 Mountain Cove Dr,34.66049,-86.48562,Hardee's / Red Burrito
1801 E Butler Ave,35.192219,-111.627806,Taco Bell
1279 W Broadway Ave,45.280962,-92.999655,Taco Bell
380 N L Rogers Wells Blvd,37.00729,-85.92443,Taco Bell
9616 White Settlement Rd,32.76219,-97.48282,Taco Bell
500 N Mississippi Ave,34.77914,-96.66954,Taco Bell
42750 Jackson St Bldg B,33.738224,-116.2147,Taco Bell
191 Niblick Rd,35.615164,-120.686809,Taco Bell
1920 Court St,40.55946,-89.61947,Taco Bell
1702 Commercial Ave,48.50827,-122.61275,Taco Bell
315 West Ave N,43.81423,-91.23955,Taco Bell
208 E Corsicana St,32.20419,-95.85237,Taco Bell
38706 14th Ave,45.50947,-92.99114,Taco Bell
901 E Broadway St,34.755894,-92.258148,Taco Bell
798 N Main St,36.83955,-81.50775,Taco Bell
1410 N Central Ave,44.68041,-90.16472,Taco Bell
695 W Southview Dr,39.40482,-86.43647,Taco Bell
1060 Sperry Ave,37.463975,-121.143031,Taco Bell
435 Highway 425 N,33.622512,-91.802495,Taco Bell
100 W Ashland St,40.6252,-89.46526,Taco Bell
4205 Broadway St,38.314142,-88.942245,Taco Bell
701 S Tillotson Ave,40.1882,-85.41965,Taco Bell
2201 S Madison St,40.17498,-85.382,Taco Bell
515 Walnut St,37.76423,-89.32992,Taco Bell
397 Santa Rosa St,35.287558,-120.664356,Taco Bell
1690 N Center St,34.79813,-91.89108,Taco Bell
1102 N 2nd St,41.85609,-90.18584,Taco Bell
1885 E State Road 163,39.6558,-87.42862,Taco Bell
1807 N Broadway,34.97245,-120.43618,Taco Bell
1305 N Main St,40.85391,-81.76432,Taco Bell
4109 Columbus St,41.37986,-88.835976,Taco Bell
36 Lynn Ave,39.50948,-84.75129,Taco Bell
571 S Highway 160,36.21146,-115.987985,Taco Bell
22 W Main St,43.82653,-111.78446,Taco Bell
71 Mccurdy Ave N,34.494803,-85.846791,Taco Bell
2421 Plaza St,41.79303,-107.21121,Taco Bell
703 E Main St,45.197701,-93.378438,Hardee's
909 Highway 278 E,33.980385,-88.47658,Hardee's
25 Lakeview Cir,31.105957,-87.47573,Hardee's
1 Main St,41.7278,-72.6173,Taco Bell
1750 Mountain City Hwy,40.831531,-115.783854,Taco Bell
4501 N 1st Ave,38.02007,-87.57365,Taco Bell
137 Village Ln,37.28324,-83.22505,Taco Bell
3075 N Bend Rd,39.06503,-84.704173,Taco Bell
1240 N China Lake Blvd,35.6435,-117.6694,Taco Bell
4413 Mcmasters Ave,39.721717,-91.391992,Taco Bell
629 Highway 62 65 N,36.24902,-93.11744,Taco Bell
513 E 6th St,42.063947,-94.860718,Taco John's
6210 University Ave,42.51369,-92.43258,Taco John's
625 W Willow Ave,39.36595,-101.05198,Taco John's
1503 S Santa Fe Ave,37.66564,-95.45288,Taco John's
1314 Harlan Dr,41.14082,-95.91221,Taco John's
3936 Franklin St,41.682699,-86.893881,Taco Bell
125 NE Loop 564,32.6881,-95.48174,Taco Bell
222 US Highway 66 E,37.93737,-86.75824,Taco Bell
1701 Highway 43 North,31.93459,-87.73901,Taco Bell
15049 US Highway 19 S,30.85503,-83.94666,Taco Bell
2714 N Vermilion St,40.16857,-87.63144,Taco Bell
512 W 22nd St,34.479424,-91.557536,Taco Bell
1319 S Muskogee Ave,35.89926,-94.97525,Taco Bell
575 S Main St,37.3557,-118.3957,Jack in the Box
105 E 5th St,31.3392,-109.5609,Carl's Jr.
104 5th St,31.33962,-109.55976,McDonald's
506 S Bloomfield Blvd,36.707055,-107.984776,KFC
500 W Broadway Ave,36.71173,-107.98487,Domino's Pizza
2000 South Ave 3 E,32.691148,-114.58268,Arby's
